gene_name	S_active_log2FC_max	E_inactive_expression_max	active_count	max_tumor_expression	active_projects	Selection_Score	active_project
SOS1	1.7369639110238153	2.5	1	2.0	melanoma	-0.3276866428287069	melanoma
POU2AF1	20.931569290671515	2.5	1	2.0	melanoma	-0.3276866428287069	melanoma
PITPNM2	1.999997835960144	2.5	1	2.0	endometrial cancer	-0.3276866428287069	endometrial cancer
BLVRA	2.584958893989866	2.5	1	2.0	breast cancer	-0.3276866428287069	breast cancer
AOC1	2.1699227572527695	2.8181818181818183	1	2.25	pancreatic cancer	-0.329949228482394	pancreatic cancer
STIP1	1.0703885721945536	2.636363636363636	2	2.1	lung cancer;testis cancer	-0.3336213008218702	testis cancer
STIP1	1.0703885721945536	2.636363636363636	2	2.1	lung cancer;testis cancer	-0.3336213008218702	lung cancer
STRN3	1.852441072955507	2.727272727272727	1	2.1666666666666665	melanoma	-0.3372613010336234	melanoma
SYTL4	2.7548838152824917	2.8333333333333335	1	2.25	breast cancer	-0.3376575981824433	breast cancer
PSMA4	1.125530100624615	2.75	1	2.1818181818181817	endometrial cancer	-0.3391367236845098	endometrial cancer
GMPR2	1.2479266781996818	3.0	1	2.375	breast cancer	-0.3418353660909761	breast cancer
BDH1	2.137501071171677	3.0	3	2.363636363636364	breast cancer;endometrial cancer;melanoma	-0.3487547771103322	breast cancer
SEC16A	1.7548859793201836	3.0	3	2.363636363636364	breast cancer;endometrial cancer;ovarian cancer	-0.3487547771103322	breast cancer
SEC16A	1.7548859793201836	3.0	3	2.363636363636364	breast cancer;endometrial cancer;ovarian cancer	-0.3487547771103322	endometrial cancer
SEC16A	1.7548859793201836	3.0	3	2.363636363636364	breast cancer;endometrial cancer;ovarian cancer	-0.3487547771103322	ovarian cancer
ST3GAL1	1.2410072671803256	3.0	2	2.363636363636364	cervical cancer;melanoma	-0.3487547771103322	cervical cancer
ST3GAL1	1.2410072671803256	3.0	2	2.363636363636364	cervical cancer;melanoma	-0.3487547771103322	melanoma
BDH1	2.137501071171677	3.0	3	2.363636363636364	breast cancer;endometrial cancer;melanoma	-0.3487547771103322	melanoma
BDH1	2.137501071171677	3.0	3	2.363636363636364	breast cancer;endometrial cancer;melanoma	-0.3487547771103322	endometrial cancer
ABRACL	1.64385471822724	3.0	2	2.363636363636364	breast cancer;endometrial cancer	-0.3487547771103322	breast cancer
TCIRG1	1.2410072671803256	3.0	3	2.363636363636364	breast cancer;endometrial cancer;pancreatic cancer	-0.3487547771103322	breast cancer
TCIRG1	1.2410072671803256	3.0	3	2.363636363636364	breast cancer;endometrial cancer;pancreatic cancer	-0.3487547771103322	endometrial cancer
TCIRG1	1.2410072671803256	3.0	3	2.363636363636364	breast cancer;endometrial cancer;pancreatic cancer	-0.3487547771103322	pancreatic cancer
IFITM3	2.125528657931738	3.0	2	2.363636363636364	colorectal cancer;liver cancer	-0.3487547771103322	colorectal cancer
SIRT1	1.2410072671803256	3.0	2	2.363636363636364	cervical cancer;ovarian cancer	-0.3487547771103322	cervical cancer
ABRACL	1.64385471822724	3.0	2	2.363636363636364	breast cancer;endometrial cancer	-0.3487547771103322	endometrial cancer
IFITM2	2.125528657931738	3.0	2	2.363636363636364	colorectal cancer;liver cancer	-0.3487547771103322	colorectal cancer
IFITM2	2.125528657931738	3.0	2	2.363636363636364	colorectal cancer;liver cancer	-0.3487547771103322	liver cancer
VIM	20.9904629508712	3.0	3	2.363636363636364	liver cancer;pancreatic cancer;stomach cancer	-0.3487547771103322	stomach cancer
VIM	20.9904629508712	3.0	3	2.363636363636364	liver cancer;pancreatic cancer;stomach cancer	-0.3487547771103322	pancreatic cancer
VIM	20.9904629508712	3.0	3	2.363636363636364	liver cancer;pancreatic cancer;stomach cancer	-0.3487547771103322	liver cancer
PDK4	1.5629350013943333	3.0	2	2.363636363636364	melanoma;skin cancer	-0.3487547771103322	skin cancer
PDK4	1.5629350013943333	3.0	2	2.363636363636364	melanoma;skin cancer	-0.3487547771103322	melanoma
PPA2	1.2410072671803256	3.0	2	2.363636363636364	breast cancer;renal cancer	-0.3487547771103322	renal cancer
PPA2	1.2410072671803256	3.0	2	2.363636363636364	breast cancer;renal cancer	-0.3487547771103322	breast cancer
PPFIBP1	2.5629331980289134	3.0	2	2.363636363636364	carcinoid;melanoma	-0.3487547771103322	melanoma
PPFIBP1	2.5629331980289134	3.0	2	2.363636363636364	carcinoid;melanoma	-0.3487547771103322	carcinoid
KIAA0586	2.1375012941330627	3.0	2	2.363636363636364	endometrial cancer;renal cancer	-0.3487547771103322	renal cancer
KIAA0586	2.1375012941330627	3.0	2	2.363636363636364	endometrial cancer;renal cancer	-0.3487547771103322	endometrial cancer
MAPK7	1.2410072671803256	3.0	2	2.363636363636364	breast cancer;renal cancer	-0.3487547771103322	renal cancer
MAPK7	1.2410072671803256	3.0	2	2.363636363636364	breast cancer;renal cancer	-0.3487547771103322	breast cancer
SIRT1	1.2410072671803256	3.0	2	2.363636363636364	cervical cancer;ovarian cancer	-0.3487547771103322	ovarian cancer
IFITM3	2.125528657931738	3.0	2	2.363636363636364	colorectal cancer;liver cancer	-0.3487547771103322	liver cancer
TIMM8B	1.2410072671803256	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
COG5	1.2410072671803256	3.0	1	2.363636363636364	pancreatic cancer	-0.3487547771103322	pancreatic cancer
VARS1	2.2410058244874485	3.0	1	2.363636363636364	lung cancer	-0.3487547771103322	lung cancer
S100A13	1.97797189955112	3.0	1	2.363636363636364	melanoma	-0.3487547771103322	melanoma
TIMM13	1.2410072671803256	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
GBP4	1.2410072671803256	3.0	1	2.363636363636364	pancreatic cancer	-0.3487547771103322	pancreatic cancer
ABR	1.8259690465548628	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
MRPL55	1.8259690465548628	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
CDC7	1.5629350013943333	3.0	1	2.363636363636364	skin cancer	-0.3487547771103322	skin cancer
TRPT1	1.5629350013943333	3.0	1	2.363636363636364	melanoma	-0.3487547771103322	melanoma
ADAL	1.2410072671803256	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
LARS1	1.2410072671803256	3.0	1	2.363636363636364	pancreatic cancer	-0.3487547771103322	pancreatic cancer
GBA1	1.2410072671803256	3.0	1	2.363636363636364	cervical cancer	-0.3487547771103322	cervical cancer
COLGALT2	21.17257727919882	3.0	1	2.363636363636364	melanoma	-0.3487547771103322	melanoma
GUCY1A1	2.2410058244874485	3.0	1	2.363636363636364	pancreatic cancer	-0.3487547771103322	pancreatic cancer
HMOX2	1.2410072671803256	3.0	1	2.363636363636364	cervical cancer	-0.3487547771103322	cervical cancer
LY75	1.6560442855613835	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
HIGD2A	3.5629295913048367	3.0	1	2.363636363636364	melanoma	-0.3487547771103322	melanoma
TMEM8B	1.919078306677064	3.0	1	2.363636363636364	testis cancer	-0.3487547771103322	testis cancer
ARHGEF2	1.2410072671803256	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
SLC28A3	1.2410072671803256	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
OCIAD2	1.8259690465548628	3.0	1	2.363636363636364	renal cancer	-0.3487547771103322	renal cancer
TSPAN17	1.2410072671803256	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
MIA3	1.8259690465548628	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
IRAK4	1.2410072671803256	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
INPP5A	1.2410072671803256	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
GSR	1.2410072671803256	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
ANKRD11	1.8259690465548628	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
DNAJA1	1.2410072671803256	3.0	1	2.363636363636364	breast cancer	-0.3487547771103322	breast cancer
NOSIP	1.2410072671803256	3.0	1	2.363636363636364	pancreatic cancer	-0.3487547771103322	pancreatic cancer
SURF4	1.6560442855613835	3.0	1	2.363636363636364	endometrial cancer	-0.3487547771103322	endometrial cancer
APOL2	1.2410072671803256	3.0	1	2.363636363636364	melanoma	-0.3487547771103322	melanoma
FAM219A	1.999997835960144	2.5454545454545454	1	2.0	pancreatic cancer	-0.3535792086209807	pancreatic cancer
IGF2R	1.0641295847098162	2.6666666666666665	1	2.090909090909091	endometrial cancer	-0.356306459617298	endometrial cancer
APBB3	1.2223915969398709	3.0	2	2.3333333333333335	cervical cancer;ovarian cancer	-0.3673704473507869	cervical cancer
S100A16	21.153961608958365	3.0	2	2.3333333333333335	breast cancer;urothelial cancer	-0.3673704473507869	urothelial cancer
SIL1	1.64385471822724	3.0	2	2.3333333333333335	breast cancer;colorectal cancer	-0.3673704473507869	colorectal cancer
SIL1	1.64385471822724	3.0	2	2.3333333333333335	breast cancer;colorectal cancer	-0.3673704473507869	breast cancer
NDUFB1	1.7548859793201836	3.0	2	2.3333333333333335	breast cancer;endometrial cancer	-0.3673704473507869	endometrial cancer
NDUFB1	1.7548859793201836	3.0	2	2.3333333333333335	breast cancer;endometrial cancer	-0.3673704473507869	breast cancer
KPNA4	1.6374286153209283	3.0	2	2.3333333333333335	breast cancer;endometrial cancer	-0.3673704473507869	endometrial cancer
KPNA4	1.6374286153209283	3.0	2	2.3333333333333335	breast cancer;endometrial cancer	-0.3673704473507869	breast cancer
AZI2	1.2223915969398709	3.0	2	2.3333333333333335	melanoma;skin cancer	-0.3673704473507869	melanoma
S100A16	21.153961608958365	3.0	2	2.3333333333333335	breast cancer;urothelial cancer	-0.3673704473507869	breast cancer
BOD1L1	1.2223915969398709	3.0	2	2.3333333333333335	ovarian cancer;pancreatic cancer	-0.3673704473507869	ovarian cancer
TOX4	1.2223915969398709	3.0	2	2.3333333333333335	breast cancer;prostate cancer	-0.3673704473507869	prostate cancer
TOX4	1.2223915969398709	3.0	2	2.3333333333333335	breast cancer;prostate cancer	-0.3673704473507869	breast cancer
CLDN4	1.4150362970340786	3.0	2	2.3333333333333335	cervical cancer;endometrial cancer	-0.3673704473507869	endometrial cancer
CLDN4	1.4150362970340786	3.0	2	2.3333333333333335	cervical cancer;endometrial cancer	-0.3673704473507869	cervical cancer
FLOT1	2.160989729807202	3.0	2	2.3333333333333335	melanoma;skin cancer	-0.3673704473507869	skin cancer
FLOT1	2.160989729807202	3.0	2	2.3333333333333335	melanoma;skin cancer	-0.3673704473507869	melanoma
BOD1L1	1.2223915969398709	3.0	2	2.3333333333333335	ovarian cancer;pancreatic cancer	-0.3673704473507869	pancreatic cancer
AZI2	1.2223915969398709	3.0	2	2.3333333333333335	melanoma;skin cancer	-0.3673704473507869	skin cancer
APBB3	1.2223915969398709	3.0	2	2.3333333333333335	cervical cancer;ovarian cancer	-0.3673704473507869	ovarian cancer
METTL7B	2.807351212276716	3.0	2	2.3333333333333335	colorectal cancer;renal cancer	-0.3673704473507869	renal cancer
VPS41	1.2223915969398709	3.0	1	2.3333333333333335	testis cancer	-0.3673704473507869	testis cancer
VSIG2	1.2223915969398709	3.0	1	2.3333333333333335	ovarian cancer	-0.3673704473507869	ovarian cancer
C3orf18	1.2223915969398709	3.0	1	2.3333333333333335	renal cancer	-0.3673704473507869	renal cancer
LARP4B	1.2223915969398709	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
DDX21	1.2223915969398709	3.0	1	2.3333333333333335	pancreatic cancer	-0.3673704473507869	pancreatic cancer
GLUL	2.807351212276716	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
ACBD6	1.2223915969398709	3.0	1	2.3333333333333335	pancreatic cancer	-0.3673704473507869	pancreatic cancer
ACAP1	21.153961608958365	3.0	1	2.3333333333333335	prostate cancer	-0.3673704473507869	prostate cancer
BLZF1	1.2223915969398709	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
DSC3	1.0968608350804836	3.0	1	2.3333333333333335	skin cancer	-0.3673704473507869	skin cancer
TUFT1	1.2223915969398709	3.0	1	2.3333333333333335	pancreatic cancer	-0.3673704473507869	pancreatic cancer
C4orf19	1.2223915969398709	3.0	1	2.3333333333333335	pancreatic cancer	-0.3673704473507869	pancreatic cancer
NOL3	1.807353376314408	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
FGD4	1.2223915969398709	3.0	1	2.3333333333333335	endometrial cancer	-0.3673704473507869	endometrial cancer
EIF2B5	1.2223915969398709	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
PDE6D	1.2223915969398709	3.0	1	2.3333333333333335	endometrial cancer	-0.3673704473507869	endometrial cancer
GTF2B	1.2223915969398709	3.0	1	2.3333333333333335	glioma	-0.3673704473507869	glioma
OGA	2.637426691731388	3.0	1	2.3333333333333335	testis cancer	-0.3673704473507869	testis cancer
PUM1	2.5443175277884587	3.0	1	2.3333333333333335	skin cancer	-0.3673704473507869	skin cancer
MKNK2	1.2223915969398709	3.0	1	2.3333333333333335	breast cancer	-0.3673704473507869	breast cancer
